location,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction,Cloud Cover Total
unit,°C,mm,%,km/h,°,%
level,2 m elevation corrected,sfc,2 m,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Cloud Cover Total
20240521T0500,13.220245,1.0,96.70924,6.1094027,225.0,97.0
20240521T0600,13.520246,1.0,96.59067,6.4096174,231.84277,96.0
20240521T0700,14.000245,0.2,95.40941,7.5685663,244.65384,99.0
20240521T0800,14.520246,0.2,93.759384,9.255571,256.50427,99.0
20240521T0900,15.010245,0.1,91.78514,9.0645685,263.15723,99.0
20240521T1000,15.820246,0.0,82.231064,6.849467,266.9872,99.0
20240521T1100,16.790245,0.1,77.17861,2.7416782,246.8014,100.0
20240521T1200,17.480246,0.1,73.718864,3.8268526,221.18593,100.0
20240521T1300,18.040245,0.0,72.8553,5.00128,239.74356,95.0
20240521T1400,18.640245,0.0,68.6014,2.8799999,270.0,78.0
20240521T1500,19.080246,0.0,65.08163,0.71999997,360.0,36.0
20240521T1600,19.030245,0.0,64.94188,3.319036,192.52881,27.0
20240521T1700,18.430244,0.0,69.83492,6.519877,186.3402,31.0
20240521T1800,17.180244,0.0,76.93635,6.9527545,201.2505,28.0
20240521T1900,15.180245,0.0,84.29226,5.0911684,188.1301,22.0
20240521T2000,14.150246,0.0,87.76386,5.4477882,172.40535,29.0
20240521T2100,14.110246,0.0,86.54803,6.87779,186.009,43.0
20240521T2200,13.820246,0.0,90.08803,6.519877,186.3402,64.0
20240521T2300,13.920245,0.0,87.8588,7.69592,190.7843,46.0
20240522T0000,13.730246,0.0,87.78288,8.699793,204.44395,40.0
20240522T0100,13.700245,0.0,88.59925,10.703569,222.27368,62.0
20240522T0200,13.670245,0.0,88.71421,9.931042,223.5312,68.0
20240522T0300,13.690246,0.0,88.774796,9.957108,229.39871,58.0
20240522T0400,13.630245,0.0,88.9464,9.726664,231.009,62.0
20240522T0500,13.790245,0.0,89.255066,10.799999,233.1301,60.0
20240522T0600,14.420245,0.0,86.40777,11.808878,232.43141,60.0
20240522T0700,14.890245,0.0,83.70352,13.089354,238.49574,32.0
20240522T0800,15.8102455,0.0,77.58682,12.55879,242.70044,34.0
20240522T0900,16.320246,0.0,74.10055,13.854155,245.43283,33.0
20240522T1000,16.820246,0.0,69.19215,10.948973,242.59244,73.0
20240522T1100,17.530245,0.0,65.610435,8.39657,239.03624,39.0
20240522T1200,17.840246,0.0,62.46956,10.685391,237.38075,28.0
20240522T1300,18.410246,0.0,59.939587,10.636766,246.0375,23.0
20240522T1400,18.800245,0.0,61.125454,10.182337,261.8699,32.0
20240522T1500,18.940245,0.0,60.955215,10.105681,265.91437,29.0
20240522T1600,18.700245,0.0,62.585083,9.726665,272.1211,33.0
20240522T1700,18.590246,0.0,63.187336,7.9526596,264.80557,46.0
20240522T1800,17.510244,0.5,69.60722,3.6,216.8699,38.0
20240522T1900,15.030245,0.0,81.53312,6.6087217,209.35776,28.0
20240522T2000,13.620245,0.0,86.44052,6.9527545,201.2505,27.0
20240522T2100,13.570246,0.0,86.14804,5.937272,194.03624,25.0
20240522T2200,12.230246,0.0,89.66232,5.315336,208.30077,21.0
20240522T2300,11.800245,0.0,91.57319,3.6179552,185.71059,22.0
20240523T0000,11.370245,0.0,93.78456,4.0249224,190.30484,27.0
20240523T0100,10.910245,0.0,94.520226,4.1046314,195.25513,29.0
20240523T0200,10.510245,0.0,95.46176,4.3349743,184.76364,47.0
20240523T0300,10.050245,0.0,95.89536,3.9763298,185.19443,60.0
20240523T0400,10.020246,0.0,96.08897,2.8799999,180.0,71.0
20240523T0500,11.020246,0.1,94.20833,3.5455887,203.9625,72.0
20240523T0600,12.530245,0.1,92.29713,3.319036,220.6013,78.0
20240523T0700,13.590245,0.2,89.89145,3.319036,220.6013,94.0
20240523T0800,14.450245,0.2,86.58237,4.1046314,232.12502,95.0
20240523T0900,14.760245,0.2,84.690674,3.7064266,240.9454,98.0
20240523T1000,14.860246,0.3,83.9217,4.198285,239.03624,100.0
20240523T1100,15.600245,0.4,81.44732,6.489992,213.69006,99.0
20240523T1200,16.150246,0.3,79.454475,5.0528407,184.08562,92.0
20240523T1300,16.350246,0.2,76.14665,4.8965297,143.97263,97.0
20240523T1400,16.550245,0.6,74.98034,5.991594,122.73523,86.0
20240523T1500,16.640245,0.7,73.56962,4.2136917,160.01689,97.0
20240523T1600,16.230246,0.9,73.39844,4.73506,171.25385,96.0
20240523T1700,15.850245,0.1,74.41293,3.9763298,174.80557,54.0
20240523T1800,15.0602455,0.0,82.405685,1.2979984,213.69006,60.0
20240523T1900,13.880245,0.0,88.55635,0.71999997,360.0,59.0
20240523T2000,13.400246,0.0,91.68128,3.563818,135.0,67.0
20240523T2100,12.280245,0.0,96.23363,4.73506,171.25385,38.0
20240523T2200,11.590245,0.0,96.9191,3.6,143.1301,52.0
20240523T2300,10.920245,0.0,97.35515,2.7416782,156.8014,58.0
20240524T0000,10.870245,0.0,97.35381,2.4149535,153.43495,68.0
20240524T0100,10.910245,0.0,97.15927,1.609969,153.43495,58.0
20240524T0200,11.180245,0.0,96.45396,2.6208394,164.0546,65.0
20240524T0300,11.140245,0.0,96.77617,1.835647,168.69006,49.0
20240524T0400,11.210245,0.0,96.39041,2.968636,194.03624,86.0
20240524T0500,11.600245,0.0,96.21053,3.2599385,186.3402,63.0
20240524T0600,12.700245,0.0,93.79157,2.9024127,187.12502,46.0
20240524T0700,14.3102455,0.0,89.65178,2.4149535,206.56505,29.0
20240524T0800,15.700245,0.0,81.945335,2.3051248,231.3402,32.0
20240524T0900,16.790245,0.1,72.67582,2.8116899,230.19443,42.0
20240524T1000,17.390245,0.2,71.83048,3.2599385,276.34018,76.0
20240524T1100,17.450245,0.2,68.31361,4.2136917,289.98312,82.0
20240524T1200,17.210245,0.1,63.59265,8.669949,265.23636,100.0
20240524T1300,16.630245,0.0,67.147705,9.36,270.0,99.0
20240524T1400,16.320246,0.3,71.43797,4.3498964,294.44397,90.0
20240524T1500,17.010244,0.7,70.48486,2.5455842,351.8699,77.0
20240524T1600,17.070246,0.7,69.89031,1.4399999,360.0,34.0
20240524T1700,16.430246,0.9,73.67863,1.0182338,225.0,18.6
20240524T1800,15.540245,0.6,79.892944,2.52,180.0,15.000001
20240524T1900,14.090245,0.0,82.50053,3.9763298,185.19443,14.400001
20240524T2000,12.680245,0.0,87.97749,5.2416787,195.9454,17.0
20240524T2100,12.440246,0.0,88.72441,5.4119864,176.18593,12.900001
20240524T2200,10.390245,0.0,94.8145,6.924738,188.97263,35.0
20240524T2300,9.550245,0.0,96.659645,4.6938252,175.60129,15.0
20240525T0000,8.580245,0.0,98.29018,5.0911684,171.8699,6.9
20240525T0100,8.550245,0.0,98.42376,3.96,180.0,8.1
20240525T0200,8.200246,0.0,98.6859,3.7585104,163.30075,43.0
20240525T0300,8.400246,0.0,98.28612,2.968636,165.96376,65.0
20240525T0400,8.530246,0.0,98.08795,3.5455887,156.0375,41.0
20240525T0500,10.070246,0.0,95.4432,5.0142193,158.9625,20.7
20240525T0600,12.180245,0.0,90.98878,4.452954,165.96376,8.0
20240525T0700,14.400246,0.0,86.17738,4.3349743,175.23636,12.0
20240525T0800,16.240246,0.0,78.68575,3.319036,192.52881,8.0
20240525T0900,17.640245,0.0,67.45071,2.5455842,171.8699,12.0
20240525T1000,18.350245,0.0,61.964195,1.1384199,161.56505,10.0
20240525T1100,18.620245,0.0,58.6785,2.9024127,150.25511,30.0
20240525T1200,19.190245,0.0,56.692825,3.9763298,174.80557,38.0
20240525T1300,20.190245,0.0,52.872845,3.319036,192.52881,30.0
20240525T1400,20.640245,0.0,51.244965,3.219938,206.56505,30.0
20240525T1500,21.090246,0.0,51.022842,2.9024127,262.875,53.0
20240525T1600,20.920246,0.0,50.80645,3.319036,319.3987,39.0
20240525T1700,20.420246,0.0,54.260532,4.3349743,355.23636,8.1
20240525T1800,19.170246,0.0,59.20781,3.563818,44.999985,16.0
20240525T1900,15.470245,0.0,77.37897,5.154415,65.224846,22.0
20240525T2000,13.790245,0.0,82.35168,2.968636,75.96376,12.0
20240525T2100,12.480246,0.0,88.01769,3.671294,78.69006,7.8
20240525T2200,12.130245,0.0,92.14864,3.2599385,96.34019,38.0
20240525T2300,11.240245,0.0,94.66303,2.9024127,119.74488,34.0
20240526T0000,10.480246,0.0,97.212425,4.1046314,127.874985,20.0
20240526T0100,10.510245,0.0,96.5613,4.198285,120.96376,23.0
20240526T0200,9.980246,0.0,95.89262,4.2136917,109.9831,17.0
20240526T0300,9.420245,0.0,96.2621,5.692099,124.69515,5.4
20240526T0400,9.8102455,0.0,94.08185,5.3517847,132.27368,3.0
20240526T0500,11.160245,0.0,89.75478,5.3517847,132.27368,3.0
20240526T0600,14.110246,0.0,81.463806,5.8603754,132.51044,14.700001
20240526T0700,16.560246,0.0,74.487366,6.1094027,135.0,39.0
20240526T0800,18.680244,0.0,67.66714,6.792466,147.99461,24.6
20240526T0900,20.290245,0.0,61.718426,7.628263,160.70996,30.000002
20240526T1000,21.450245,0.0,56.995205,5.8048253,172.87498,42.0
20240526T1100,22.000246,0.2,54.99315,6.6185193,202.38013,42.0
20240526T1200,21.940245,0.0,54.724556,8.4963045,233.61565,28.800001
20240526T1300,20.960245,0.0,56.87315,9.339208,242.44719,64.0
20240526T1400,20.550245,0.0,59.30635,9.227524,249.44395,64.0
20240526T1500,20.590246,0.0,62.892185,8.766573,250.82098,55.0
20240526T1600,20.530245,0.1,63.916897,7.5170207,253.30075,70.0
20240526T1700,19.560246,0.0,69.55402,5.991594,237.26477,65.0
20240526T1800,18.140245,0.0,78.86254,3.8939953,213.69006,50.0
20240526T1900,17.250246,0.0,80.60588,4.452954,194.03624,36.0
20240526T2000,15.470245,0.0,89.50846,4.6938252,175.60129,70.0
20240526T2100,14.960245,0.0,90.707565,4.379589,170.53767,91.0
20240526T2200,15.210245,0.0,92.8813,3.7585104,196.69925,86.0
20240526T2300,15.840245,0.2,90.356995,4.198285,210.96376,80.0
20240527T0000,15.620245,0.0,91.16847,3.6,216.8699,87.0
20240527T0100,15.320246,0.0,91.6252,2.9024127,187.12502,81.0
20240527T0200,14.530245,0.1,95.928535,3.4152596,198.43495,88.0
20240527T0300,14.400246,0.1,96.741714,2.5455842,188.1301,61.0
20240527T0400,14.230246,0.0,96.990265,2.9024127,172.87498,53.0
20240527T0500,14.680245,0.0,95.68363,4.0249224,153.43495,57.0
20240527T0600,15.530245,0.0,92.41687,4.510787,151.38954,44.0
20240527T0700,16.820246,0.0,83.711365,5.04,180.0,32.0
20240527T0800,17.740246,0.0,79.11288,4.6800003,202.61987,46.0
20240527T0900,18.300245,0.1,74.93232,4.39436,214.99202,53.0
20240527T1000,18.220245,0.4,74.47948,3.9763298,185.19443,84.0
20240527T1100,18.440245,0.7,73.98379,5.8048253,187.12502,76.0
20240527T1200,18.800245,0.1,73.75724,7.172949,197.52557,71.0
20240527T1300,19.760244,0.0,68.51244,6.924738,188.97263,45.0
20240527T1400,20.230246,0.0,63.307804,7.5170207,196.69925,44.0
20240527T1500,20.430244,0.2,65.417,8.373386,205.46335,39.0
20240527T1600,19.000246,0.2,71.56568,9.220499,231.3402,60.0
20240527T1700,18.360245,0.5,74.406136,8.28,270.0,89.0
20240527T1800,17.690245,0.3,76.76541,7.072878,284.74356,91.0
20240527T1900,16.390245,0.0,81.01839,6.638072,282.5288,88.0
20240527T2000,15.220245,0.0,84.5194,6.130579,273.36646,79.0
20240527T2100,14.420245,0.0,86.29353,5.771239,266.42368,83.0
20240527T2200,13.800245,0.0,86.51647,7.072878,255.25644,30.0
20240527T2300,13.440246,0.0,85.16292,5.4833565,246.8014,31.0
20240528T0000,13.050245,0.0,84.83449,5.3999996,233.1301,35.0
20240528T0100,12.440246,0.0,86.25958,5.3517847,222.27368,26.0
20240528T0200,11.5602455,0.0,88.34703,5.6002855,225.0,24.0
20240528T0300,11.620245,0.0,87.64012,6.8777895,222.8789,22.0
20240528T0400,11.190246,0.0,89.092575,6.1305785,220.23636,27.0
20240528T0500,12.010245,0.0,86.44664,4.39436,214.99202,34.0
20240528T0600,13.700245,0.0,79.625786,3.8268526,228.81409,24.0
20240528T0700,15.040245,0.0,70.42752,3.8939953,236.30994,21.0
20240528T0800,16.010246,0.0,62.462883,4.0249224,243.43495,23.0
20240528T0900,17.100245,0.0,56.043053,4.896529,252.89728,31.0
20240528T1000,17.860245,0.0,56.010715,4.73506,188.74615,37.0
20240528T1100,18.680244,0.0,53.4052,6.924738,188.97263,40.0
20240528T1200,19.340246,0.0,50.036537,6.297428,210.96376,35.0
20240528T1300,20.040245,0.0,48.061943,4.6102495,231.3402,24.0
20240528T1400,20.580246,0.0,44.828915,4.3349743,228.36647,25.0
20240528T1500,20.950245,0.0,42.71962,4.1046314,217.87498,26.0
20240528T1600,21.110245,0.0,42.299667,4.5820518,225.0,39.0
20240528T1700,21.020245,0.0,42.477085,5.1165614,230.7106,38.0
20240528T1800,19.600245,0.0,50.5173,2.8116899,230.19443,35.0
20240528T1900,17.200245,0.0,62.36227,1.5273507,225.0,21.900002
20240528T2000,16.670246,0.0,62.237915,0.8049845,333.43497,23.7
20240528T2100,15.070246,0.0,69.81828,2.16,180.0,30.000002
20240528T2200,12.790245,0.0,81.22836,5.3999996,180.0,30.000002
20240528T2300,12.090245,0.0,87.097786,4.6938252,175.60129,29.400002
20240529T0000,11.580245,0.0,90.517624,3.671294,168.69006,29.7
20240529T0100,11.190246,0.0,93.39757,3.9763298,174.80557,29.7
20240529T0200,11.360246,0.0,93.78401,3.6,180.0,29.400002
20240529T0300,11.470245,0.0,93.4133,3.6179552,185.71059,30.000002
20240529T0400,11.490245,0.0,93.916756,5.04,180.0,70.0
20240529T0500,12.5602455,0.0,89.92937,5.8048253,187.12502,94.0
20240529T0600,13.520246,0.0,88.642265,5.815978,201.8014,86.0
20240529T0700,14.710245,0.2,86.15248,6.763786,205.20113,73.0
20240529T0800,15.980246,1.2,80.696846,7.24486,206.56505,79.0
20240529T0900,17.010244,0.7,75.654564,10.383987,236.30994,72.0
20240529T1000,16.650246,0.1,75.196,11.440978,257.27563,85.0
20240529T1100,15.820246,1.0,81.58394,9.3876505,265.6013,100.0
20240529T1200,15.920245,0.1,82.13573,7.5685663,272.72632,100.0
20240529T1300,15.570246,1.1,85.45216,2.0991426,239.03624,97.0
20240529T1400,16.050245,0.9,85.224045,6.763786,205.20113,85.0
20240529T1500,16.280245,0.3,84.52794,9.021574,208.61046,82.0
20240529T1600,16.460245,0.3,84.21755,10.739832,219.55966,84.0
20240529T1700,16.300245,0.2,85.4737,8.161764,221.42366,87.0
20240529T1800,16.030245,0.2,87.192764,6.8777895,222.8789,76.0
20240529T1900,15.360246,0.5,89.616844,5.4833565,203.1986,70.0
20240529T2000,14.8102455,0.1,91.83259,4.896529,162.89728,71.0
20240529T2100,14.580245,0.3,93.1509,5.2416787,164.0546,89.0
20240529T2200,14.210245,1.2,95.79258,5.154415,155.22485,100.0
20240529T2300,14.180245,2.7,95.79156,8.209263,164.74487,99.0
20240530T0000,14.350245,1.1,94.61441,9.826088,188.42697,94.0
20240530T0100,14.630245,2.8,92.60648,13.18308,214.99202,86.0
20240530T0200,14.770246,1.0,92.917786,13.004922,221.63354,93.0
20240530T0300,14.670245,0.4,94.012115,11.753876,220.03026,96.0
20240530T0400,14.570246,0.2,94.31516,10.296251,216.46924,99.0
20240530T0500,14.860246,0.0,94.20516,8.714677,218.29016,96.0
20240530T0600,15.160245,0.0,93.485634,7.7043357,217.40535,93.0
20240530T0700,15.380245,0.8,93.072014,8.913181,226.63658,98.0
20240530T0800,15.830245,0.3,91.12321,9.693296,248.1986,100.0
20240530T0900,16.390245,0.3,88.42514,8.311245,274.96973,85.0
20240530T1000,16.580246,0.2,89.65268,4.6938257,327.5288,87.0
20240530T1100,17.190245,0.9,86.737976,4.510787,298.61047,86.0
20240530T1200,17.670246,0.8,81.770706,7.9526596,275.19443,75.0
20240530T1300,17.980246,0.4,78.175095,8.669949,265.23636,58.0
20240530T1400,17.660246,0.2,74.18807,9.885262,259.50854,29.0
20240530T1500,17.300245,1.1,75.20664,11.165805,268.1524,43.0
20240530T1600,16.670246,2.9,79.3208,11.27553,286.69925,48.0
20240530T1700,16.340246,0.3,78.49349,8.654986,286.92752,45.0
20240530T1800,15.8102455,0.0,79.667915,9.605998,257.00537,59.0
20240530T1900,14.350245,0.4,83.47214,9.114471,260.90973,38.0
20240530T2000,13.220245,0.3,86.34153,7.628263,250.70996,29.0
20240530T2100,12.440246,0.4,88.78385,6.9247384,242.10274,37.0
20240530T2200,12.370245,0.3,89.015884,4.6800003,247.38014,64.0
20240530T2300,12.160245,0.3,89.53643,6.3690495,222.7094,68.0
20240531T0000,11.860246,0.4,89.87291,7.42159,230.90614,62.0
20240531T0100,11.570246,0.5,90.882866,7.127636,225.0,86.0
20240531T0200,11.490245,0.7,90.81577,6.1305785,220.23636,98.0
20240531T0300,11.320246,0.8,91.29359,6.4096174,231.84277,86.0
20240531T0400,11.290245,1.0,91.66103,6.763786,244.79889,84.0
20240531T0500,11.400246,1.0,90.68678,7.0911775,246.0375,92.0
20240531T0600,11.730246,0.8,90.34686,7.754637,248.1986,96.0
20240531T0700,12.220245,0.5,87.63936,10.8955765,262.40536,99.0
20240531T0800,12.410245,0.6,84.93203,9.779817,276.34018,98.0
20240531T0900,12.780245,0.8,83.6712,8.759178,279.46234,97.0
20240531T1000,13.420245,0.8,83.46957,6.9247384,297.89728,99.0
20240531T1100,14.120245,0.8,84.899445,6.830519,288.43497,98.0
20240531T1200,14.910245,0.6,80.22809,6.379216,286.38956,93.0
20240531T1300,15.570246,0.4,75.41254,5.2416787,285.9454,92.0
20240531T1400,15.870245,0.2,76.87946,4.6938252,274.3987,94.0
20240531T1500,15.960245,0.2,75.478615,4.5536795,251.56506,98.0
20240531T1600,15.750245,0.3,78.14511,6.489992,250.55997,91.0
20240531T1700,15.550245,0.7,80.797676,7.5685663,244.65384,71.0
20240531T1800,14.410245,0.9,87.61425,6.28713,256.7595,80.0
20240531T1900,13.460245,0.1,92.782875,5.0911684,261.8699,84.0
20240531T2000,13.050245,0.1,94.18267,3.7064266,240.9454,89.0
20240531T2100,12.830245,0.1,94.735306,4.1046314,232.12502,78.0
20240531T2200,12.580245,0.1,95.92527,5.692099,214.69516,100.0
20240531T2300,12.480246,0.1,96.11274,6.297428,210.96376,99.0
20240601T0000,12.470245,0.0,95.47696,6.1094027,225.0,29.7
20240601T0100,12.230246,0.1,96.104164,6.9153743,218.65982,53.0
20240601T0200,12.370245,0.2,95.5365,6.3690495,222.7094,67.0
20240601T0300,12.450245,0.3,95.92068,4.8433046,221.98721,62.0
20240601T0400,12.510245,0.3,95.9228,4.6102495,218.65982,65.0
20240601T0500,12.790245,0.2,95.42616,5.6233797,230.19443,54.0
20240601T0600,13.260245,0.1,93.82005,5.8048253,240.25513,35.0
20240601T0700,13.860246,0.1,90.6284,7.072878,255.25644,37.0
20240601T0800,14.490245,0.0,89.01909,7.208994,267.1376,67.0
20240601T0900,15.210245,0.0,87.05763,7.5170207,286.69925,94.0
20240601T1000,16.340246,0.1,76.95477,7.42159,292.83368,86.0
20240601T1100,17.460245,0.2,71.32325,5.8048253,299.74487,89.0
20240601T1200,17.850245,0.0,68.35029,2.5959969,303.69006,95.0
20240601T1300,17.880245,0.1,68.17553,2.4149535,296.56506,97.0
20240601T1400,17.500246,0.5,70.02158,3.0547013,315.0,98.0
20240601T1500,16.970245,0.4,76.097664,3.8268526,318.8141,99.0
20240601T1600,17.130245,0.5,77.84248,5.4833565,336.8014,97.0
20240601T1700,16.780245,0.8,81.65601,4.896529,342.89728,97.0
20240601T1800,16.160246,0.5,87.94644,2.4149535,333.43497,97.0
20240601T1900,15.210245,0.3,93.12362,1.8,323.13013,93.0
20240601T2000,14.670245,0.4,94.44291,2.1897945,279.46234,97.0
20240601T2100,14.360246,0.6,95.92295,3.6,233.1301,96.0
20240601T2200,14.130245,0.7,96.22966,4.510787,241.38954,94.0
20240601T2300,14.050245,0.8,96.54262,4.802999,257.00537,44.0
20240602T0000,13.900246,1.2,96.85501,3.2599385,263.65982,56.0
20240602T0100,13.760245,0.7,96.66095,3.4152596,198.43495,95.0
20240602T0200,13.980246,1.3,95.47125,3.6179552,185.71059,99.0
20240602T0300,13.950245,0.7,95.72086,4.5536795,198.43495,97.0
20240602T0400,13.970245,1.0,95.15832,4.6938257,212.47119,100.0
20240602T0500,13.980246,0.8,95.78467,2.8116899,219.80557,99.0
20240602T0600,14.190246,1.3,95.22927,2.8116899,219.80557,100.0
20240602T0700,14.400246,2.1,94.30752,3.319036,229.39871,100.0
20240602T0800,14.920245,2.3,94.085144,3.396233,237.99463,100.0
20240602T0900,15.730246,1.0,90.46672,1.609969,206.56505,100.0
20240602T1000,15.5602455,1.5,94.11432,0.5091169,225.0,100.0
20240602T1100,16.010246,0.4,91.96638,1.8,233.1301,99.0
20240602T1200,16.230246,1.0,92.5166,2.3051248,308.65982,99.0
20240602T1300,16.870245,0.9,91.132805,2.968636,345.96375,98.0
20240602T1400,17.140245,1.0,90.91611,2.3051248,321.3402,86.0
20240602T1500,16.950245,0.3,92.20004,3.8268526,318.8141,89.0
20240602T1600,16.930244,0.3,92.97278,6.0347,342.646,51.0
20240602T1700,16.880245,0.5,93.5095,9.0,360.0,38.0
20240602T1800,16.690245,0.5,95.68819,7.208994,357.13757,52.0
20240602T1900,16.060246,0.2,97.5342,6.489992,356.8202,56.0
20240602T2000,15.780245,0.6,97.46614,7.92,360.0,72.0
20240602T2100,15.600245,1.3,97.08572,8.669949,355.23636,92.0
20240602T2200,15.370245,0.9,96.579094,6.8399997,360.0,79.0
20240602T2300,15.080245,0.8,96.7595,8.825508,348.23172,93.0
20240603T0000,14.640245,0.8,96.18253,9.531505,349.11447,99.0
20240603T0100,14.230246,0.7,95.66802,9.726665,357.8789,100.0
20240603T0200,13.920245,0.8,95.782616,9.726665,357.8789,100.0
20240603T0300,13.760245,0.6,95.27514,8.473393,347.73523,95.0
20240603T0400,13.650246,0.5,94.14911,8.209263,344.74487,92.0
20240603T0500,13.680245,0.2,93.28628,7.8954163,335.77228,96.0
20240603T0600,13.880245,0.2,91.65228,9.360001,337.38013,100.0
20240603T0700,13.980246,0.2,90.87664,9.793058,342.89728,100.0
20240603T0800,14.010245,0.1,89.33228,9.178235,348.69006,100.0
20240603T0900,14.470245,0.0,86.24163,9.779817,353.65985,100.0
20240603T1000,15.080245,0.0,82.4628,7.2359104,354.28943,100.0
20240603T1100,15.670245,0.0,81.02778,7.42159,345.96375,100.0
20240603T1200,16.320246,0.0,77.97453,7.8625183,344.0546,100.0
20240603T1300,16.670246,0.0,77.05806,7.2805495,351.46924,100.0
20240603T1400,17.060246,0.0,76.31291,7.5942073,354.5597,100.0
20240603T1500,17.150246,0.0,76.377686,7.5685663,357.2737,97.0
20240603T1600,17.130245,0.0,76.324265,6.87779,353.991,98.0
20240603T1700,17.160246,0.0,77.490524,6.130579,356.63354,96.0
20240603T1800,16.790245,0.0,79.28615,4.68,360.0,92.0
20240603T1900,15.690246,0.0,86.81913,3.319036,347.4712,88.0
20240603T2000,14.550245,0.0,92.35949,2.7416782,336.8014,89.0
20240603T2100,14.420245,0.0,92.59436,4.3498964,335.55603,65.0
20240603T2200,14.3102455,0.0,89.59273,3.7585104,343.30075,61.0
20240603T2300,13.850245,0.0,91.04754,2.3051248,38.659805,59.0
20240604T0000,13.530245,0.0,92.11512,1.9386592,68.19859,50.0
20240604T0100,13.140245,0.0,93.31872,1.08,89.99999,78.0
20240604T0200,12.290245,0.0,95.53339,1.2979984,146.30994,77.0
20240604T0300,12.200245,0.0,96.74362,1.8,143.1301,82.0
20240604T0400,12.580245,0.0,96.43497,0.5091169,225.0,86.0
20240604T0500,13.200245,0.0,95.127556,1.5273507,315.0,88.0
20240604T0600,14.150246,0.0,91.60963,1.4399999,360.0,88.0
20240604T0700,15.470245,0.0,85.21726,1.9386592,21.801407,85.0
20240604T0800,16.760244,0.0,80.17054,2.9024127,7.125,77.0
20240604T0900,17.860245,0.0,76.842514,2.5455842,8.130096,67.0
20240604T1000,19.030245,0.0,71.38457,4.379589,350.5377,88.0
20240604T1100,20.270245,0.0,66.93779,1.2979984,326.30994,66.0
20240604T1200,21.130245,0.0,62.603806,0.8049845,296.56506,85.0
20240604T1300,21.640245,0.0,60.866707,1.609969,296.56506,64.0
20240604T1400,22.330246,0.0,58.72796,2.4149535,296.56506,59.0
20240604T1500,22.660246,0.0,56.809685,2.5959969,303.69006,40.0
20240604T1600,22.700245,0.0,56.782482,2.9024127,299.74487,43.0
20240604T1700,22.420246,0.0,58.82624,2.7416782,293.1986,41.0
20240604T1800,21.310246,0.0,61.590126,1.484318,284.03625,31.0
20240604T1900,19.550245,0.0,67.44734,3.2599385,276.34018,31.0
